simbolo,last_close,pct_var,volumen_ant,canal_pct,p25,p75,score_volumen,score_precio,vol_media_60,z_close,z_vol,ret_5d,ma20_pos,volat_60d,atr_pct,body_pct,wick_sup_pct,wick_inf_pct,RSI,MACD,MACD_signal,MACD_cross,rl_ult,rl_5,rl_60,rl_std_60,rl_std_5,volumen_rank,canal_pct_norm,body_pct_norm,z_vol_clipped,ret_5d_clipped,rsi_score,macd_score,score_final,fecha_senal
SMCI,21.58,5.11,241949300,6.045482768985783,30.12,32.0,9,0,34119349.517,-4.14,2.39,-32.27,-29.47,96.15,7.53,47.74,21.05,31.2,27.86,-1.54,-0.45,,0.04988,-0.38958,-0.35445,0.06695,0.18584,7,0.050061362362243775,0.4872329338196978,2.39,-5.0,77.86,-1.54,22.02,2026-03-24
WMT,120.72,1.43,57536100,7.311308689468883,117.71,126.64,4,3,30566710.35,-0.19,-0.16,-4.18,-3.17,25.91,2.17,11.54,19.71,68.75,42.31,-0.82,0.01,,0.01418,-0.04273,0.08484,0.01627,0.01474,6,0.0715750277944821,0.10995310057321521,0.0,-4.18,92.31,-0.82,21.19,2026-03-24
AMZN,210.14,2.32,63627600,13.193734118371145,208.75,238.24,5,1,47778079.217,-0.82,-0.15,-0.76,-0.45,29.87,2.21,10.64,80.85,8.51,46.87,-2.18,-2.47,,0.02296,-0.00759,-0.09957,0.01891,0.02064,8,0.17155128089506314,0.10057321521625848,0.0,-0.76,96.87,-2.18,20.88,2026-03-24
AVGO,322.51,3.86,43287500,5.650406925516403,324.27,343.12,6,0,25758685.833,-0.87,0.18,-0.74,-1.0,37.68,3.91,39.05,34.37,26.58,47.37,-3.24,-1.96,,0.03792,-0.00744,-0.07985,0.02365,0.02676,6,0.043346750677316526,0.3966649296508598,0.18,-0.74,97.37,-3.24,20.88,2026-03-24
NVDA,175.64,1.7,239998000,3.0999609892398494,182.77,188.52,7,0,173350208.183,-1.88,0.21,-4.14,-3.67,34.19,2.83,44.87,30.75,24.38,41.75,-2.34,-1.5,,0.01688,-0.04225,-0.07442,0.0215,0.0178,9,0.0,0.45732152162584677,0.21,-4.14,91.75,-2.34,19.66,2026-03-24
AMD,202.68,0.67,37184300,9.759241499460135,201.05,221.68,3,1,35517324.05,-0.64,-0.24,3.1,0.95,61.5,4.01,50.27,36.62,13.11,49.08,-2.88,-4.22,,0.00668,0.03056,-0.05854,0.03971,0.01812,7,0.1131794906377234,0.5136008337675874,0.0,3.1,99.08,-2.88,19.38,2026-03-24
BAC,47.52,0.76,78032600,10.038279559666176,49.94,55.21,5,0,39435492.417,-1.55,0.2,0.98,-2.47,25.15,2.24,92.13,3.37,4.49,37.01,-1.47,-1.49,bullish,0.0076,0.00973,-0.16367,0.01597,0.00665,8,0.11792195275118877,0.9498697238144868,0.2,0.98,87.00999999999999,-1.47,19.0,2026-03-24
META,604.06,1.75,21163900,4.014709390180718,639.01,665.19,6,0,14133595.0,-1.76,-0.07,-3.73,-5.31,35.84,2.36,17.96,29.6,52.44,37.34,-13.66,-8.91,,0.01737,-0.03799,-0.09602,0.02218,0.01489,4,0.01554683841914549,0.17686294945284003,0.0,-3.73,87.34,-13.66,15.97,2026-03-24
HOOD,72.49,2.26,34313700,35.744853189335146,76.04,109.14,4,0,28049175.583,-1.08,-0.16,-3.74,-5.37,69.18,4.62,24.03,41.42,34.55,40.1,-3.41,-3.69,,0.02232,-0.03816,-0.50604,0.04366,0.03197,6,0.5548245438016479,0.24012506513809279,0.0,-3.74,90.1,-3.41,15.62,2026-03-24
UBER,75.12,1.66,26151900,10.433137157427167,73.88,82.02,0,2,19267973.85,-0.57,-0.98,0.62,0.5,32.42,2.74,10.99,39.2,49.81,49.91,-0.19,-0.44,,0.01651,0.00614,-0.07499,0.02042,0.02667,5,0.1246328551858342,0.10422094841063054,0.0,0.62,99.91,-0.19,14.19,2026-03-24
ORCL,154.34,3.11,37485000,21.56847224804077,152.77,189.7,1,1,25850538.383,-0.66,-0.5,-1.05,1.22,51.45,4.12,57.71,28.46,13.83,48.79,-1.51,-2.27,,0.03066,-0.01051,-0.23558,0.03223,0.02681,6,0.3138862665268629,0.5911412193850965,0.0,-1.05,98.78999999999999,-1.51,14.08,2026-03-24
INTC,44.01,0.32,162438800,7.764493447511694,43.92,47.46,2,1,102573352.3,-0.32,-0.47,-3.82,-3.05,74.77,5.61,28.49,55.81,15.7,45.88,-0.3,-0.13,,0.00319,-0.03899,0.19122,0.04752,0.03494,9,0.07927724427287589,0.28660760812923397,0.0,-3.82,95.88,-0.3,13.85,2026-03-24
AAPL,251.49,1.41,88268000,5.312091213080036,256.27,270.26,3,0,45181424.383,-1.24,-0.28,-0.53,-2.99,24.43,1.86,57.41,14.58,28.01,40.63,-4.12,-3.09,,0.01401,-0.00527,-0.07972,0.01544,0.01164,8,0.03759682019315677,0.5880145909327775,0.0,-0.53,90.63,-4.12,13.85,2026-03-24
GOOGL,302.06,0.35,44330600,6.925512522657503,306.91,328.93,3,0,32502193.25,-1.21,-0.26,-1.15,-1.25,21.0,2.04,0.99,76.63,22.38,42.39,-2.99,-3.42,,0.00352,-0.01152,-0.03988,0.0132,0.0142,7,0.06501813120742818,0.0,0.0,-1.15,92.39,-2.99,13.35,2026-03-24
WFC,78.28,0.88,40448400,12.146462851048714,82.57,93.24,1,0,15888497.85,-1.39,-0.52,3.34,-1.81,28.63,2.43,77.07,13.38,9.55,40.65,-2.94,-3.17,,0.00872,0.03285,-0.18799,0.0182,0.00621,5,0.15375211649386944,0.7929129755080772,0.0,3.34,90.65,-2.94,12.31,2026-03-24
MSFT,383.0,0.3,50771400,16.2058722851473,399.86,470.38,3,0,33569237.767,-1.27,-0.23,-4.24,-3.94,32.24,1.79,16.27,59.86,23.87,33.14,-8.02,-7.41,,0.00295,-0.0433,-0.23992,0.0208,0.01001,7,0.2227448389563219,0.15924960917144346,0.0,-4.24,83.14,-8.02,10.95,2026-03-24
JPM,289.91,1.17,22428100,6.463301715799838,297.64,317.52,0,0,10003910.45,-1.18,-0.81,1.31,-0.8,24.47,2.05,56.99,17.88,25.13,42.82,-5.2,-5.68,,0.01162,0.01302,-0.11711,0.01549,0.00594,3,0.05716251022748671,0.5836373110995311,0.0,1.31,92.82,-5.2,8.99,2026-03-24
NKE,52.71,0.65,19502100,8.634517869047862,59.2,64.54,2,0,15828703.05,-2.18,-0.51,-3.8,-8.01,31.63,2.37,55.25,27.27,17.48,27.4,-2.53,-2.16,,0.00647,-0.0387,-0.08419,0.01985,0.01667,4,0.09406396495849936,0.5655028660760814,0.0,-3.8,77.4,-2.53,8.25,2026-03-24
V,304.44,0.93,14396100,4.2790329607916275,316.52,330.36,1,0,7246173.617,-1.38,-0.55,-1.83,-2.3,23.34,1.86,15.25,53.16,31.59,38.48,-5.77,-5.18,,0.00931,-0.01845,-0.14907,0.01482,0.01627,3,0.020039216693250872,0.14861907243355915,0.0,-1.83,88.47999999999999,-5.77,8.18,2026-03-24
F,11.76,2.08,147643400,5.429445010655053,13.12,13.86,0,0,62263240.6,-1.91,-0.95,0.43,-6.34,30.51,2.87,58.62,27.59,13.79,34.3,-0.54,-0.48,,0.02062,0.00426,-0.12231,0.01925,0.01754,9,0.039591336419580694,0.6006253256904638,0.0,0.43,84.3,-0.54,7.4,2026-03-24
