simbolo,last_close,pct_var,volumen_ant,canal_pct,p25,p75,score_volumen,score_precio,vol_media_60,z_close,z_vol,ret_5d,ma20_pos,volat_60d,atr_pct,body_pct,wick_sup_pct,wick_inf_pct,RSI,MACD,MACD_signal,MACD_cross,rl_ult,rl_5,rl_60,rl_std_60,rl_std_5,volumen_rank,canal_pct_norm,body_pct_norm,z_vol_clipped,ret_5d_clipped,rsi_score,macd_score,score_final,fecha_senal
BAC,46.83,-0.95,33416937,10.038279559666176,49.94,55.21,5,0,38683514.583,-1.54,0.12,-3.48,-5.36,61.94,2.76,32.77,55.46,11.76,32.73,-1.48,-1.23,,-0.00956,-0.03545,0.08068,0.03544,0.01445,7,0.1147710316808098,0.30445022932936666,0.12,-3.48,82.72999999999999,-1.48,15.61,2026-03-19
SMCI,30.35,-3.68,20700406,6.6997916332745735,30.15,32.24,3,1,29791610.617,-0.51,-0.35,-4.53,-4.31,86.43,4.95,71.85,26.67,1.48,44.42,-0.2,-0.11,,-0.03751,-0.04636,-0.27833,0.05748,0.02823,6,0.059547031849053994,0.7888930209495476,0.0,-4.53,94.42,-0.2,15.61,2026-03-19
AMZN,209.87,-2.48,41662109,13.228315132937352,208.68,238.24,2,1,46995964.383,-0.81,-0.39,-1.31,-0.49,40.84,2.5,64.34,19.18,16.48,45.73,-1.54,-2.19,,-0.02508,-0.01316,0.04323,0.02509,0.01957,8,0.16753938904672416,0.6957976943101526,0.0,-1.31,95.72999999999999,-1.54,15.15,2026-03-19
V,299.02,-3.06,5290938,5.1324310203458925,319.36,336.18,5,0,7048054.0,-1.86,0.05,-3.22,-4.66,23.67,2.13,88.88,5.61,5.51,29.71,-5.38,-4.57,,-0.03108,-0.0327,-0.16749,0.01502,0.01534,3,0.03362034763359603,1.0,0.05,-3.22,79.71000000000001,-5.38,15.11,2026-03-19
NVDA,180.4,-0.84,178520213,3.0999609892398494,182.77,188.52,2,0,175098170.9,-0.21,-0.41,-3.03,-2.19,90.07,2.94,68.2,29.51,2.29,46.56,-0.51,0.04,,-0.00845,-0.03073,0.31777,0.04907,0.01321,9,0.0,0.7436469567373251,0.0,-3.03,96.56,-0.51,12.62,2026-03-19
GOOGL,307.69,-1.04,21500980,7.065550088193619,306.48,328.93,0,1,32659291.517,-0.09,-1.03,-0.33,0.27,171.56,2.1,28.52,57.76,13.72,50.05,-1.09,-1.33,,-0.01044,-0.00328,0.60234,0.07937,0.01437,7,0.06559726935125886,0.2517664559315731,0.0,-0.33,99.95,-1.09,12.08,2026-03-19
HOOD,74.9,-3.17,20131531,35.744853189335146,76.04,109.14,2,0,27958040.3,-0.9,-0.47,-4.82,-2.61,189.34,4.95,50.83,46.28,2.89,43.27,-2.55,-2.98,,-0.03219,-0.04936,0.17032,0.09188,0.03304,6,0.5399994132416353,0.5283252758150491,0.0,-4.82,93.27000000000001,-2.55,11.91,2026-03-19
AMD,199.46,1.6,22051976,10.210520746439537,200.14,221.68,1,0,35437096.85,-0.36,-0.45,-2.62,-0.43,196.79,3.71,48.66,47.82,3.52,47.73,-3.22,-3.28,bullish,0.01592,-0.02657,0.59232,0.09292,0.02301,7,0.11762018000158096,0.5014255609272344,0.0,-2.62,97.72999999999999,-3.22,10.64,2026-03-19
META,615.68,-1.12,10268468,3.914639624844639,639.65,665.19,3,0,13797519.25,-1.53,-0.3,-5.98,-4.48,36.34,2.55,8.21,78.48,13.31,38.43,-8.58,-4.73,,-0.01127,-0.06169,-0.01831,0.0225,0.02296,4,0.013476104699950517,0.0,0.0,-5.0,88.43,-8.58,10.0,2026-03-19
F,11.79,-1.26,54422327,5.429445010655053,13.12,13.86,2,0,62948529.567,-1.48,-0.29,-2.64,-8.48,70.6,3.39,25.81,45.16,29.03,32.19,-0.5,-0.37,,-0.01264,-0.02678,0.1293,0.03995,0.0188,9,0.038533440300847516,0.21817280277674478,0.0,-2.64,82.19,-0.5,9.7,2026-03-19
ORCL,152.9,-1.16,21225672,21.453685301113392,152.95,189.7,1,0,24890643.75,-0.76,-0.55,-6.27,0.73,65.08,4.28,17.06,53.58,29.35,47.2,-1.17,-2.27,,-0.01164,-0.0647,-0.01988,0.03959,0.01289,5,0.30360033963235195,0.10970621048716994,0.0,-5.0,97.2,-1.17,9.36,2026-03-19
MSFT,391.79,-1.91,24516587,15.85551386797614,401.28,470.38,1,0,32733656.983,-1.16,-0.4,-3.23,-2.05,35.44,2.0,76.29,12.43,11.29,37.91,-5.81,-6.67,,-0.01926,-0.03286,-0.13892,0.02268,0.0121,7,0.2109975131138629,0.843932068922772,0.0,-3.23,87.91,-5.81,8.91,2026-03-19
WFC,76.19,-0.05,16088905,12.146462851048714,82.57,93.24,1,0,15181259.933,-1.6,-0.4,-0.9,-6.15,65.36,3.13,35.19,64.81,0.0,33.65,-3.28,-2.8,,-0.00052,-0.00902,0.0451,0.0374,0.01736,4,0.14964379932159455,0.334448989711169,0.0,-0.9,83.65,-3.28,8.77,2026-03-19
AAPL,249.94,-1.69,27556024,5.312091213080036,256.27,270.26,1,0,45460058.333,-0.6,-0.59,-4.17,-4.38,78.41,2.15,45.29,38.89,15.82,38.33,-2.56,-0.77,,-0.01702,-0.04257,0.24684,0.04302,0.01543,8,0.03659221833436782,0.45965042766827824,0.0,-4.17,88.33,-2.56,8.46,2026-03-19
TSLA,392.78,-1.63,46052732,7.888908854582863,403.12,436.22,0,0,61592910.9,-0.99,-0.81,-3.69,-2.35,83.52,2.9,57.81,37.83,4.37,42.98,-5.24,-4.87,,-0.01639,-0.03758,0.14625,0.04655,0.01809,9,0.07921695747926104,0.6148506260071899,0.0,-3.69,92.97999999999999,-5.24,6.79,2026-03-19
