simbolo,last_close,pct_var,volumen_ant,canal_pct,p25,p75,score_volumen,score_precio,vol_media_60,z_close,z_vol,ret_5d,ma20_pos,volat_60d,atr_pct,body_pct,wick_sup_pct,wick_inf_pct,RSI,MACD,MACD_signal,MACD_cross,rl_ult,rl_5,rl_60,rl_std_60,rl_std_5,volumen_rank,canal_pct_norm,body_pct_norm,z_vol_clipped,ret_5d_clipped,rsi_score,macd_score,score_final,fecha_senal
META,657.01,0.51,11224183,4.072516871219765,637.21,663.7,1,6,14011139.217,0.3,-0.48,1.9,-1.42,38.73,2.77,48.21,29.03,22.76,50.85,-2.53,-0.49,,0.00507,0.01879,0.09199,0.02386,0.0197,4,0.0,0.4614663855703912,0.0,1.9,99.15,-2.53,24.77,2026-02-27
SMCI,32.28,-3.93,32015175,10.593270250107983,30.15,33.52,1,6,38986978.95,-0.21,-0.51,0.37,2.54,98.34,5.18,41.92,9.17,48.91,51.72,0.03,-0.16,,-0.04008,0.00372,0.00341,0.06383,0.05152,7,0.09518283302971729,0.3877957367064887,0.0,0.37,98.28,0.03,24.48,2026-02-27
JPM,306.13,0.93,7867816,17.272821955444073,267.04,317.52,0,7,9180086.333,0.31,-0.77,-0.62,-0.94,55.1,2.83,28.92,53.54,17.54,49.91,-0.59,0.77,,0.00929,-0.00625,0.19236,0.03197,0.02459,3,0.1926836305205079,0.23553525415788246,0.0,-0.62,99.91,-0.59,24.13,2026-02-27
HOOD,79.45,2.48,31904152,50.57827521882623,65.08,109.14,2,3,30662155.433,-0.34,-0.59,5.02,-1.65,188.83,5.77,80.48,3.8,15.71,44.82,-5.42,-5.54,bullish,0.02446,0.04901,0.50289,0.09167,0.0421,6,0.6788402465966793,0.8394237526352777,0.0,5.0,94.82,-5.42,23.98,2026-02-27
MSFT,401.72,0.28,43309989,12.865780894231369,413.52,470.38,8,0,30026784.4,-1.34,0.22,0.82,-0.93,35.07,2.31,33.31,32.63,34.06,41.32,-14.12,-15.16,,0.00279,0.00815,-0.08228,0.02245,0.02275,6,0.12835446039077714,0.28695244788006563,0.22,0.82,91.32,-14.12,23.68,2026-02-27
UBER,74.8,2.7,15998720,13.072424091587884,75.11,85.61,6,0,21204987.55,-1.08,0.12,2.55,0.82,38.08,3.19,50.46,39.76,9.79,47.21,-2.37,-2.82,,0.02669,0.02518,-0.13288,0.02412,0.02793,5,0.13137081200045347,0.4878191613961116,0.12,2.55,97.21000000000001,-2.37,22.68,2026-02-27
NKE,63.95,0.87,8191751,4.624621054508714,61.63,64.54,0,7,15750821.25,0.53,-1.22,-2.53,1.0,39.08,3.17,20.31,66.02,13.67,51.48,0.28,0.27,,0.00864,-0.02563,0.10893,0.02455,0.02007,5,0.008059013619981487,0.13469196533145933,0.0,-2.53,98.52000000000001,0.28,22.24,2026-02-27
TSLA,408.58,-2.11,53425932,20.484081597749572,355.17,436.22,0,6,72570653.367,0.14,-0.82,-0.76,-1.44,85.35,3.18,45.05,17.5,37.44,46.96,-1.91,-0.43,,-0.02136,-0.00763,0.37697,0.04786,0.02372,9,0.23955809004818113,0.4244553759662685,0.0,-0.76,96.96000000000001,-1.91,22.13,2026-02-27
BABA,148.05,-2.78,5491368,21.733497619407085,132.32,164.59,2,4,12297632.817,-0.13,-0.4,-4.03,-7.17,75.78,2.68,8.81,20.38,70.81,36.08,-2.15,-0.28,,-0.02817,-0.04115,0.15675,0.04382,0.01234,4,0.25779569997820995,0.0,0.0,-4.03,86.08,-2.15,19.02,2026-02-27
ORCL,150.31,1.64,24307764,19.72230406871831,155.64,189.7,6,0,19501503.65,-0.95,0.08,-3.98,-1.92,62.2,4.76,21.02,28.63,50.35,43.05,-6.41,-6.43,bullish,0.01623,-0.04061,0.00681,0.03785,0.04025,5,0.2284384940232298,0.14300773014757556,0.08,-3.98,93.05,-6.41,18.63,2026-02-27
PLTR,135.94,1.3,52698919,27.649034573039703,128.66,169.94,2,2,60650017.1,-0.5,-0.47,0.78,-1.36,132.87,4.77,42.93,32.17,24.9,44.17,-6.22,-6.49,bullish,0.01296,0.00775,0.09379,0.07072,0.02838,9,0.3441442449119453,0.39962520496603426,0.0,0.78,94.17,-6.22,18.12,2026-02-27
KHC,24.57,0.06,13368473,11.192989444333794,23.7,26.51,0,3,14409465.217,-0.23,-0.71,2.42,1.12,35.54,2.85,24.74,16.49,58.76,52.66,0.06,-0.01,,0.00061,0.02389,-0.15153,0.023,0.0098,5,0.10393687855358659,0.18657765284609978,0.0,2.42,97.34,0.06,17.22,2026-02-27
HIMS,15.6,-1.39,36324248,69.56727039697797,24.17,49.95,4,0,34384666.567,-1.27,-0.24,-1.39,-20.24,110.59,9.51,12.68,42.6,44.73,19.51,-4.39,-4.77,,-0.014,-0.014,-0.98754,0.07619,0.01502,7,0.9560208501901079,0.04532677442023893,0.0,-1.39,69.51,-4.39,15.46,2026-02-27
