simbolo,last_close,pct_var,volumen_ant,canal_pct,p25,p75,score_volumen,score_precio,vol_media_60,z_close,z_vol,ret_5d,ma20_pos,volat_60d,atr_pct,body_pct,wick_sup_pct,wick_inf_pct,RSI,MACD,MACD_signal,MACD_cross,rl_ult,rl_5,rl_60,rl_std_60,rl_std_5,volumen_rank,canal_pct_norm,body_pct_norm,z_vol_clipped,ret_5d_clipped,rsi_score,macd_score,score_final,fecha_senal
PLTR,152.67,-0.34,59673984,26.258593726167373,130.5,169.94,4,5,55116403.317,0.09,-0.19,12.31,11.11,129.96,3.94,1.92,52.88,45.2,58.9,-0.84,-3.92,,-0.0034,0.11607,0.2537,0.06841,0.02436,9,0.3366711431614123,0.011756489349319053,0.0,5.0,91.1,-0.84,30.46,2026-03-06
AAPL,260.29,-0.85,39258957,8.480665563739057,248.27,270.26,6,5,48088428.267,0.31,0.09,-4.64,-2.69,78.59,2.36,11.6,17.87,70.53,46.12,1.29,2.85,,-0.00853,-0.04749,0.21093,0.04314,0.01349,8,0.06981612602365846,0.12443254568734723,0.09,-4.64,96.12,1.29,29.53,2026-03-06
MRK,116.07,-3.5,5096808,11.386363384680118,106.45,119.3,3,6,12218717.483,0.59,-0.34,-2.71,-3.86,82.82,2.38,61.54,5.67,32.79,46.97,2.42,3.62,,-0.03563,-0.02745,0.36681,0.04521,0.02772,4,0.11343200942243846,0.7057385636130835,0.0,-2.71,96.97,2.42,27.04,2026-03-06
JPM,293.55,-1.95,6594098,6.463301715799838,297.64,317.52,9,0,9527148.7,-0.39,1.04,-4.11,-4.06,55.16,2.58,50.28,37.0,12.71,40.28,-2.52,-1.09,,-0.0197,-0.04196,0.12117,0.032,0.01204,3,0.03953455106754883,0.5746711675008731,1.04,-4.11,90.28,-2.52,26.06,2026-03-06
WFC,82.11,-2.17,18040162,12.146462851048714,82.57,93.24,9,0,14784088.65,-0.66,1.1,-4.86,-5.75,64.98,3.37,59.06,5.66,35.28,38.85,-1.72,-1.1,,-0.02192,-0.04977,0.09217,0.03716,0.03084,4,0.12484145794034064,0.6768711442206962,1.1,-4.86,88.85,-1.72,25.77,2026-03-06
ORCL,154.79,1.59,17495424,19.70322011660993,155.67,189.7,7,0,21017011.833,-0.72,0.26,2.98,2.48,62.26,4.23,28.28,39.97,31.75,48.76,-4.52,-5.82,,0.01576,0.02937,-0.01558,0.0379,0.0243,5,0.2382719190819802,0.3185892212780817,0.26,2.98,98.75999999999999,-4.52,25.49,2026-03-06
NIO,4.72,-2.48,52478387,7.700421940928276,4.56,4.92,5,4,40741390.85,0.12,-0.14,-7.27,-4.65,83.37,3.96,13.04,43.48,43.48,45.9,0.02,0.07,,-0.02511,-0.07547,0.11672,0.04771,0.03878,8,0.05810430429536355,0.14119427307647536,0.0,-5.0,95.9,0.02,25.29,2026-03-06
PFE,26.61,-0.04,26035505,6.859951659125603,25.02,26.8,0,8,42946715.3,0.66,-0.72,-1.81,-1.9,27.99,1.88,43.14,19.61,37.25,48.57,0.2,0.35,,-0.00038,-0.01825,0.14189,0.01747,0.01717,8,0.0454884522452791,0.4915609358631126,0.0,-1.81,98.57,0.2,24.94,2026-03-06
SMCI,32.24,-1.26,31183507,10.593270250107983,30.15,33.52,2,5,37798127.633,-0.21,-0.4,-0.12,1.22,98.96,4.87,2.94,59.31,37.75,51.45,0.07,-0.03,,-0.01264,-0.00124,-0.03893,0.06418,0.03776,7,0.10152731051239554,0.02362937958328483,0.0,-0.12,98.55,0.07,23.92,2026-03-06
NKE,58.02,-1.06,15907573,4.397822859970317,61.77,64.54,9,0,15978194.883,-2.37,0.71,-9.27,-7.45,36.78,3.3,42.65,13.96,43.39,34.08,-0.99,-0.33,,-0.01063,-0.09731,-0.07566,0.02322,0.00796,5,0.008530747337768887,0.4858572925154231,0.71,-5.0,84.08,-0.99,22.66,2026-03-06
BABA,130.35,-2.19,13883824,15.567728108056803,140.82,164.59,9,0,12366256.667,-1.24,0.91,-11.96,-14.26,75.69,2.63,21.49,42.47,36.04,22.05,-6.47,-3.52,,-0.02215,-0.12733,-0.01674,0.04375,0.01503,4,0.17619624970517528,0.23955302060295658,0.91,-5.0,72.05,-6.47,22.5,2026-03-06
V,319.8,-0.21,4345871,9.174407578581945,323.59,354.71,6,0,7020668.567,-0.98,0.12,0.98,-0.17,23.51,2.36,5.87,37.38,56.75,46.08,-3.59,-4.83,,-0.00209,0.00974,-0.10681,0.01492,0.00514,3,0.08022951815623146,0.05773483878477476,0.12,0.98,96.08,-3.59,21.18,2026-03-06
GOOGL,300.88,-0.74,29310644,8.186081082520143,303.06,328.93,6,0,36353047.75,0.18,-0.05,-2.11,-3.17,171.6,2.36,40.68,4.9,54.43,41.51,-1.65,0.67,,-0.00745,-0.02137,0.64121,0.07943,0.01169,7,0.06539427517208815,0.4629263182400186,0.0,-2.11,91.50999999999999,-1.65,20.41,2026-03-06
AMD,199.45,-1.3,40110276,11.22578358378691,198.12,221.68,4,1,38090324.733,0.05,-0.13,-2.08,-2.24,196.63,3.83,18.86,48.71,32.44,45.78,-3.84,-2.5,,-0.01305,-0.02099,0.61232,0.0928,0.03604,7,0.11102163150169199,0.20893958794086834,0.0,-2.08,95.78,-3.84,18.65,2026-03-06
F,12.34,-3.67,73868808,5.429445010655053,13.12,13.86,4,0,66663707.433,-0.55,-0.1,-14.37,-10.07,70.19,3.54,71.29,8.91,19.8,33.04,-0.13,0.09,,-0.03738,-0.15508,0.15672,0.03967,0.02531,9,0.024015878348842737,0.8192294261436388,0.0,-5.0,83.03999999999999,-0.13,14.13,2026-03-06
HIMS,15.88,-3.47,20327188,70.44967880085652,16.64,34.73,1,0,28722889.8,-1.06,-0.53,1.79,-5.75,106.24,7.82,52.01,24.8,23.19,30.24,-3.38,-4.17,,-0.03527,0.01779,-1.24608,0.07398,0.07993,6,1.0,0.5948085205447562,0.0,1.79,80.24,-3.38,13.12,2026-03-06
UBER,75.44,-1.58,19804631,12.900714630462895,75.11,85.46,0,1,20322041.983,-0.85,-0.65,0.86,2.69,35.27,3.28,36.98,53.38,9.65,48.51,-0.97,-1.84,,-0.01591,0.00852,-0.15513,0.02245,0.00999,5,0.1361631299418693,0.41985799092073095,0.0,0.86,98.50999999999999,-0.97,12.16,2026-03-06
TSLA,405.55,-0.1,67670354,8.205804466854605,401.84,436.22,0,1,69541402.783,-0.14,-0.78,-0.74,-1.13,84.29,2.84,43.26,33.37,23.37,46.99,-4.19,-3.14,,-0.00096,-0.00744,0.242,0.04711,0.02298,9,0.06569033239633269,0.4929577464788732,0.0,-0.74,96.99000000000001,-4.19,11.46,2026-03-06
BAC,49.81,-0.97,34170096,10.038279559666176,49.94,55.21,0,0,38334738.2,-0.43,-0.68,-4.76,-5.06,61.72,2.83,0.91,55.45,43.64,39.2,-0.79,-0.42,,-0.00979,-0.04878,0.13868,0.03531,0.02244,7,0.09319664065840548,0.0,0.0,-4.76,89.2,-0.79,6.31,2026-03-06
