simbolo,last_close,pct_var,volumen_ant,canal_pct,p25,p75,score_volumen,score_precio,vol_media_60,z_close,z_vol,ret_5d,ma20_pos,volat_60d,atr_pct,body_pct,wick_sup_pct,wick_inf_pct,RSI,MACD,MACD_signal,MACD_cross,rl_ult,rl_5,rl_60,rl_std_60,rl_std_5,volumen_rank,canal_pct_norm,body_pct_norm,z_vol_clipped,ret_5d_clipped,rsi_score,macd_score,score_final,fecha_senal
HIMS,15.46,-0.32,35533581,62.32973381035218,26.22,49.95,9,0,34870838.267,-1.37,0.9,-4.98,-26.04,114.5,12.02,27.21,25.92,46.87,17.88,-4.73,-4.84,bullish,-0.00323,-0.05107,-0.8497,0.0783,0.01016,7,0.825745657277413,0.34463198671831763,0.9,-4.98,67.88,-4.73,24.18,2026-02-25
KHC,24.78,0.98,11353713,11.830091306073843,23.7,26.68,3,3,14326035.367,-0.17,-0.3,4.21,2.45,35.54,2.9,26.15,36.92,36.92,55.18,0.04,-0.05,,0.00973,0.04119,-0.13987,0.023,0.00567,4,0.10819746187160459,0.3299667957941339,0.0,4.21,94.82,0.04,24.08,2026-02-25
NKE,64.09,1.59,16071083,5.3121272365805225,61.2,64.54,0,7,15884391.8,0.63,-0.87,-1.13,1.39,39.76,3.52,38.57,29.05,32.38,51.97,0.36,0.27,,0.01573,-0.01133,0.12146,0.02497,0.02032,5,0.015583868510253583,0.5017985611510791,0.0,-1.13,98.03,0.36,23.19,2026-02-25
V,307.22,0.23,11450289,8.182291410102575,326.83,354.71,9,0,6677705.733,-2.03,0.87,-3.84,-5.09,23.3,2.52,27.81,33.06,39.13,32.81,-6.56,-5.4,,0.00228,-0.03919,-0.10856,0.01479,0.02167,3,0.056365961632094445,0.35293303818483673,0.87,-3.84,82.81,-6.56,23.07,2026-02-25
BABA,153.11,0.22,6718933,25.48313096928478,127.39,164.59,0,6,12491450.417,0.2,-0.95,-1.49,-5.42,75.89,2.82,35.82,21.99,42.2,42.11,-1.24,0.73,,0.00216,-0.01504,0.23926,0.04391,0.00666,4,0.30219317127313067,0.4637520752628666,0.0,-1.49,92.11,-1.24,21.51,2026-02-25
MSFT,389.0,1.18,42920481,11.061161949006925,421.08,470.38,7,0,30233960.9,-1.83,0.14,-1.98,-5.92,34.84,2.5,63.78,4.72,31.5,32.55,-16.32,-15.29,,0.01171,-0.02,-0.08945,0.02231,0.01724,6,0.09727176328846765,0.8505810736026563,0.14,-1.98,82.55,-16.32,19.09,2026-02-25
ORCL,146.14,3.42,29555211,19.72230406871831,155.64,189.7,6,0,19137194.0,-1.16,0.17,-5.09,-6.15,62.54,5.27,66.0,7.72,26.28,39.21,-6.87,-6.29,,0.03361,-0.05219,0.00446,0.03806,0.03895,5,0.22033772157966988,0.881294964028777,0.17,-5.0,89.21000000000001,-6.87,18.29,2026-02-25
SMCI,31.13,1.37,21333474,10.593270250107983,30.15,33.52,0,3,39708610.85,-0.46,-0.8,3.39,-0.56,97.3,6.0,8.34,22.17,69.49,48.55,-0.22,-0.26,,0.01358,0.03331,-0.05012,0.06323,0.04853,8,0.09062350148816181,0.08356391809629218,0.0,3.39,98.55,-0.22,17.42,2026-02-25
HOOD,73.39,2.24,30213535,51.20909156297202,64.64,109.14,2,2,32217049.967,-0.53,-0.55,-2.72,-11.96,188.77,7.08,53.18,10.52,36.31,36.74,-6.41,-5.45,,0.02218,-0.02755,0.45376,0.09158,0.03103,6,0.6677327213306843,0.7039291643608191,0.0,-2.72,86.74000000000001,-6.41,16.85,2026-02-25
AMZN,208.56,1.6,51684864,15.198308772841745,204.59,238.24,2,1,47544177.867,-0.54,-0.37,3.68,-4.53,43.16,3.08,43.46,25.32,31.22,41.49,-6.69,-5.8,,0.0159,0.03618,0.09215,0.02645,0.01934,8,0.156056382156216,0.5694521306032098,0.0,3.68,91.49000000000001,-6.69,16.82,2026-02-25
UBER,71.38,0.93,22892383,7.633541502455605,79.32,85.61,4,0,21250979.15,-1.71,-0.21,1.21,-4.65,38.55,3.88,34.86,34.4,30.73,36.11,-2.87,-2.91,bullish,0.00929,0.01198,-0.12507,0.0244,0.02777,5,0.04856878750501368,0.45047039291643604,0.0,1.21,86.11,-2.87,15.82,2026-02-25
PLTR,128.84,-1.35,52233256,28.41589732011122,127.66,169.94,3,1,62257125.067,-0.76,-0.46,-3.14,-8.27,133.33,6.03,4.91,31.27,63.82,36.76,-7.09,-6.38,,-0.01357,-0.03193,0.10326,0.07104,0.01955,9,0.34386477721378866,0.03610957387935806,0.0,-3.14,86.75999999999999,-7.09,14.7,2026-02-25
META,639.3,0.32,8540813,4.215364965223389,636.3,663.7,0,1,14579453.183,-0.23,-0.59,0.0,-4.3,39.44,3.12,51.77,14.92,33.31,44.4,-3.4,1.24,,0.00321,2e-05,0.11087,0.0243,0.01692,5,0.0,0.6844216934144992,0.0,0.0,94.4,-3.4,11.55,2026-02-25
