simbolo,last_close,pct_var,volumen_ant,canal_pct,p25,p75,score_volumen,score_precio,vol_media_60,z_close,z_vol,ret_5d,ma20_pos,volat_60d,atr_pct,body_pct,wick_sup_pct,wick_inf_pct,RSI,MACD,MACD_signal,MACD_cross,rl_ult,rl_5,rl_60,rl_std_60,rl_std_5,volumen_rank,canal_pct_norm,body_pct_norm,z_vol_clipped,ret_5d_clipped,rsi_score,macd_score,score_final,fecha_senal
CRM,194.13,-0.4,12275315,29.55445733543291,193.88,261.12,2,1,10730476.567,-0.9,-0.55,0.54,1.49,40.76,4.18,27.47,38.12,34.4,44.03,-4.28,-6.99,,-0.00401,0.00542,-0.40531,0.02602,0.02481,3,0.3956898252231926,0.28977000479156684,0.0,0.54,94.03,-4.28,15.82,2026-03-12
AAPL,260.81,-0.01,26403306,5.312091213080036,256.27,270.26,0,3,46775786.317,0.22,-1.28,-0.65,-1.33,78.61,2.18,15.5,35.66,48.84,47.49,-0.17,1.22,,-8e-05,-0.00654,0.2107,0.04316,0.00843,8,0.02678056485449601,0.14638236703402013,0.0,-0.65,97.49000000000001,-0.17,15.41,2026-03-12
GOOGL,308.7,0.54,23146252,7.488421948089491,305.18,328.93,0,2,35240588.367,0.18,-0.8,1.84,0.59,171.57,2.41,39.27,49.45,11.27,50.51,-1.63,-0.94,,0.00539,0.01821,0.61924,0.07939,0.01376,7,0.059898972427332234,0.43112122664111163,0.0,1.84,99.49000000000001,-1.63,15.14,2026-03-12
AMD,204.83,0.79,29019412,10.210520746439537,200.14,221.68,0,2,36212978.367,0.05,-0.89,1.37,1.08,196.75,3.81,4.84,73.66,21.51,49.82,-3.02,-3.23,bullish,0.00784,0.01357,0.55855,0.09285,0.03232,7,0.1013226292305308,0.018687110685194054,0.0,1.37,99.82,-3.02,14.64,2026-03-12
MSFT,404.88,-0.22,31601780,15.118836089236968,404.26,470.38,2,1,32171395.517,-0.96,-0.38,-0.08,1.02,35.24,2.12,12.94,42.72,44.34,45.22,-5.71,-8.96,,-0.00217,-0.00079,-0.1151,0.02256,0.00843,7,0.17601513134145857,0.11571633924293241,0.0,-0.08,95.22,-5.71,14.59,2026-03-12
HOOD,78.69,0.2,22515479,36.05715289887398,75.8,109.14,2,1,28576284.567,-0.61,-0.48,-4.28,2.41,188.98,5.05,19.14,35.64,45.21,46.31,-2.61,-3.67,,0.00204,-0.04376,0.24226,0.09164,0.02699,6,0.49464487765513815,0.18998562529947294,0.0,-4.28,96.31,-2.61,14.29,2026-03-12
AMZN,212.65,-0.78,35447311,14.148307865168539,206.76,238.24,0,2,46783314.233,-0.57,-0.55,-1.92,1.93,40.29,2.65,57.26,19.73,23.01,47.51,-1.83,-3.24,,-0.00787,-0.01942,0.03376,0.02473,0.01416,8,0.16124607589938694,0.6466219453761379,0.0,-1.92,97.50999999999999,-1.83,13.17,2026-03-12
V,308.96,-1.74,4200937,9.769703974214972,320.5,353.42,3,0,7020154.883,-1.45,-0.23,-3.59,-2.68,23.33,2.29,64.13,27.35,8.52,35.15,-4.03,-4.25,,-0.01755,-0.03658,-0.16701,0.01481,0.00605,3,0.09461448083533212,0.7289171058936271,0.0,-3.59,85.15,-4.03,11.88,2026-03-12
BABA,136.29,-0.41,14387329,15.345616972607099,141.13,164.59,0,0,11513023.283,-0.92,-0.91,2.27,-6.89,74.16,2.53,39.13,24.46,36.41,34.5,-6.77,-5.48,,-0.0041,0.02241,0.09887,0.04264,0.01995,4,0.17946617929311431,0.42944417824628656,0.0,2.27,84.5,-6.77,8.96,2026-03-12
WFC,76.88,-1.81,18465590,12.146462851048714,82.57,93.24,2,0,14944064.3,-1.47,-0.37,-8.4,-8.71,65.34,3.82,69.23,8.28,22.49,29.94,-2.72,-1.88,,-0.0183,-0.08774,0.00915,0.03738,0.00618,4,0.1307829123697029,0.7900095831336846,0.0,-5.0,79.94,-2.72,8.93,2026-03-12
JPM,287.52,-0.42,6674924,6.463301715799838,297.64,317.52,0,0,9572539.483,-0.82,-1.02,-3.96,-4.19,55.23,2.77,22.94,29.75,47.31,35.97,-4.71,-2.97,,-0.0042,-0.04045,0.07195,0.03204,0.00855,3,0.044299160726845546,0.23550551030186873,0.0,-3.96,85.97,-4.71,5.69,2026-03-12
F,12.11,-1.06,56602566,5.429445010655053,13.12,13.86,0,0,64781167.6,-0.9,-0.57,-5.46,-9.77,70.34,3.7,35.12,48.29,16.59,31.76,-0.38,-0.16,,-0.01068,-0.05619,0.11449,0.03976,0.01694,9,0.028566401370880387,0.38140872065165304,0.0,-5.0,81.76,-0.38,5.21,2026-03-12
