simbolo,last_close,pct_var,volumen_ant,canal_pct,p25,p75,score_volumen,score_precio,vol_media_60,z_close,z_vol,ret_5d,ma20_pos,volat_60d,atr_pct,body_pct,wick_sup_pct,wick_inf_pct,RSI,MACD,MACD_signal,MACD_cross,rl_ult,rl_5,rl_60,rl_std_60,rl_std_5,volumen_rank,canal_pct_norm,body_pct_norm,z_vol_clipped,ret_5d_clipped,rsi_score,macd_score,score_final,fecha_senal
PLTR,150.95,-1.66,53976763,22.66407198748416,135.35,169.94,3,4,51125898.117,-0.11,-0.43,-3.95,5.72,129.2,4.11,39.3,21.07,39.63,54.29,2.01,0.15,,-0.01675,-0.04032,0.18393,0.06785,0.0182,9,0.3043864588895604,0.4174789543642003,0.0,-3.95,95.71000000000001,2.01,23.02,2026-03-16
MRK,115.61,-0.26,8323455,10.129787210620753,107.8,119.3,0,6,11123532.9,0.4,-0.89,-0.16,-3.55,81.49,2.48,55.51,41.1,3.39,45.86,0.48,1.68,,-0.00259,-0.00156,0.3939,0.04421,0.00704,3,0.108482424404953,0.5970314576871955,0.0,-0.16,95.86,0.48,22.08,2026-03-16
BAC,46.72,-0.87,57267127,10.038279559666176,49.94,55.21,7,0,38926480.033,-1.4,0.5,-3.95,-7.22,62.29,2.91,68.97,25.86,5.17,30.36,-1.42,-1.03,,-0.00874,-0.04027,0.04442,0.03568,0.01597,7,0.10705220973157163,0.7461231723526806,0.5,-3.95,80.36,-1.42,20.09,2026-03-16
NVDA,180.25,-1.58,153887196,3.188890845961778,182.61,188.52,3,0,176253362.15,-0.02,-0.33,1.37,-2.54,90.19,3.18,75.94,19.02,5.04,46.25,-0.26,0.38,,-0.01591,0.01357,0.29367,0.04914,0.01843,9,0.0,0.8233274257864422,0.0,1.37,96.25,-0.26,17.09,2026-03-16
SMCI,30.75,-0.49,16478803,7.186538230944489,30.15,32.4,0,3,30708952.117,-0.42,-0.77,-1.79,-2.53,86.05,5.24,28.71,18.81,52.48,45.6,-0.18,-0.12,,-0.00487,-0.01805,-0.32995,0.05723,0.01767,6,0.062481048189566596,0.30017722640673467,0.0,-1.79,95.6,-0.18,14.71,2026-03-16
WFC,74.1,-1.53,19675731,12.146462851048714,82.57,93.24,5,0,15087151.483,-1.84,0.07,-7.86,-10.64,65.56,3.55,71.1,25.69,3.21,26.0,-3.32,-2.34,,-0.0154,-0.08185,-0.01898,0.03753,0.00583,4,0.14000196470899345,0.7697164377492246,0.07,-5.0,76.0,-3.32,14.19,2026-03-16
JPM,283.44,0.19,13694243,6.463301715799838,297.64,317.52,4,0,9600910.2,-1.11,-0.16,-2.09,-4.8,55.3,2.49,29.01,59.43,11.56,33.4,-5.72,-3.88,,0.00194,-0.02109,0.06471,0.03208,0.00734,3,0.051177255932910976,0.3035002215330085,0.0,-2.09,83.4,-5.72,14.07,2026-03-16
TSLA,391.2,-0.96,59382702,7.888908854582863,403.12,436.22,2,0,64536686.067,-0.8,-0.36,-1.39,-3.37,83.71,3.04,77.76,10.05,12.2,41.22,-5.38,-4.6,,-0.00969,-0.01404,0.1291,0.04669,0.0197,9,0.073458717942867,0.8434869295525035,0.0,-1.39,91.22,-5.38,12.15,2026-03-16
AMD,193.39,-2.2,28277498,10.210520746439537,200.14,221.68,1,0,35789928.333,-0.34,-0.54,0.5,-3.9,196.96,4.13,63.7,21.19,15.11,43.16,-3.51,-3.23,bearish,-0.02224,0.00498,0.53282,0.093,0.03351,7,0.10974424553528998,0.6877492246344706,0.0,0.5,93.16,-3.51,11.89,2026-03-16
UBER,73.33,0.49,16498691,13.139470564994088,73.9,84.29,2,0,19268896.617,-1.01,-0.37,-2.4,-0.38,35.28,3.31,1.61,70.64,27.75,44.21,-0.96,-1.2,,0.00492,-0.02425,-0.2254,0.02246,0.02551,5,0.15552213366153866,0.0,0.0,-2.4,94.21000000000001,-0.96,11.58,2026-03-16
GOOGL,302.28,-0.42,24717197,7.488421948089491,305.18,328.93,0,0,34825679.983,-0.03,-0.78,1.26,-1.28,171.6,2.29,65.24,9.38,25.38,44.26,-1.93,-1.24,,-0.00419,0.01252,0.61161,0.07941,0.01562,7,0.06719932603203917,0.7048072662826761,0.0,1.26,94.25999999999999,-1.93,10.74,2026-03-16
MSFT,395.55,-1.57,26767393,15.711982846958714,401.85,470.38,2,0,32311213.733,-1.16,-0.31,-3.28,-1.2,35.29,2.13,51.66,36.02,12.32,39.18,-5.83,-7.82,,-0.01583,-0.03334,-0.14696,0.02258,0.00653,7,0.19572909750269268,0.5543863535666814,0.0,-3.28,89.18,-5.83,10.68,2026-03-16
AMZN,207.67,-0.89,44067157,13.621458542495624,207.86,238.24,1,0,46817303.517,-0.9,-0.47,-2.6,-0.78,40.41,2.55,44.7,21.89,33.41,41.94,-2.13,-2.79,,-0.00892,-0.02633,0.01749,0.0248,0.00772,8,0.16305534285907664,0.477292866637129,0.0,-2.6,91.94,-2.13,9.75,2026-03-16
AAPL,250.12,-2.21,40132517,5.312091213080036,256.27,270.26,1,0,46378186.6,-0.35,-0.58,-2.85,-4.81,78.84,2.25,78.71,12.48,8.81,36.5,-1.53,0.41,,-0.0223,-0.02892,0.1899,0.04332,0.01426,8,0.03318446368040413,0.8540097474523703,0.0,-2.85,86.5,-1.53,9.68,2026-03-16
BABA,135.21,0.75,7556114,15.345616972607099,141.13,164.59,0,0,11224531.85,-1.04,-0.84,3.38,-5.9,74.18,2.35,34.4,45.2,20.4,34.43,-6.5,-5.9,,0.0075,0.03324,0.07724,0.04265,0.01778,4,0.19000299871359827,0.363203367301728,0.0,3.38,84.43,-6.5,9.38,2026-03-16
NKE,53.98,-0.28,18529988,5.663761199835073,60.99,64.54,3,0,15913886.183,-2.7,-0.3,-5.31,-10.9,36.99,2.64,31.86,46.9,21.24,25.14,-2.3,-1.51,,-0.00277,-0.05461,-0.14751,0.02335,0.01013,5,0.03868087376194532,0.3350686752326097,0.0,-5.0,75.14,-2.3,8.54,2026-03-16
F,11.67,-3.07,51645440,5.429445010655053,13.12,13.86,0,0,64364669.933,-1.37,-0.61,-3.95,-11.69,70.68,3.85,91.67,4.17,4.17,27.44,-0.46,-0.26,,-0.03121,-0.04031,0.08491,0.03999,0.01436,9,0.035018639528193424,0.9975631369073993,0.0,-3.95,77.44,-0.46,5.46,2026-03-16
V,307.14,0.21,7498822,8.983888778472796,320.26,350.38,0,0,7043345.25,-1.48,-0.8,-3.22,-2.64,23.28,2.04,11.45,70.23,18.32,34.14,-4.83,-4.43,,0.00209,-0.03273,-0.17762,0.01477,0.00716,3,0.09057265691812026,0.10899424014178112,0.0,-3.22,84.14,-4.83,5.22,2026-03-16
